NGRAM,VALUE,
lordi lord lordi,288.33277708467887
play knick-knack paddywhack,277.8655952580692
knick-knack paddywhack give,273.83291803467625
boogi woogi boogi,269.13912213522656
lord lordi lord,267.05017033628457
man play knick-knack,226.65129616857965
burn ring fire,224.10301215436434
babe blood eye,218.2770910299239
old man play,211.3406012413201
blood eye babe,210.92618513172715
weari hard time,179.42608142348436
woogi boogi woogi,172.4065314148305
boogi woogi countri,168.54339427618214
burn burn ring,164.92741833319735
hard time mani,155.42608142348436
burn ring ring,153.552383095698
knick-knack paddywhack dog,152.82607739193807
boogi woogi girl,152.0012547971374
boogi countri girl,148.13811765848902
woogi countri girl,148.13811765848902
burn burn fire,146.18272715403592
paddywhack dog bone,146.18272715403592
black jack davey,142.70349411983284
knick-knack give dog,139.60810491907193
eye babe care,137.84922584813043
knick-knack paddywhack bone,137.55776239153528
wiggl wiggl like,136.790569859085
knick-knack dog bone,136.18272715403592
paddywhack give bone,135.54142377983877
paddywhack give dog,135.54142377983877
bone came roll,135.47883387512195
dog bone came,135.47883387512195
burn fire ring,134.80769191653658
give dog bone,134.16638854233943
play knick-knack knick-knack,132.33861615318736
play play knick-knack,132.33861615318736
sigh weari hard,130.937687609887
paddywhack bone old,129.9024149279055
paddywhack dog old,129.9024149279055
knick-knack knick-knack paddywhack,128.9327976290346
bone old roll,128.52737969040615
dog bone old,128.52737969040615
friend ever gone,128.27909207517231
knick-knack give bone,125.54142377983877
man done wrong,123.95277918110193
came roll home,122.52427503986021
bone man roll,120.57557760929113
dog bone man,120.57557760929113
lordi lordi lord,119.38172184710002
paddywhack give old,119.26111155370835
bone old came,119.19852164899153
dog old came,119.19852164899153
old came roll,119.19852164899153
blood blood eye,118.76783443007267
blood eye blood,118.76783443007267
give bone old,117.88607631620899
give dog old,117.88607631620899
knick-knack knick-knack give,116.91645901733813
old roll home,115.57282085514444
closer million mile,112.6216346723271
blood eye eye,111.56891362200001
eye blood eye,111.56891362200001
old play play,111.27745016540484
closer still million,111.26223466078862
bone man came,111.24671956787651
dog man came,111.24671956787651
man came roll,111.24671956787651
stand pat swear,110.10846721434407
give bone man,109.93427423509397
give dog man,109.93427423509397
time mani day,109.83824824496467
roll home play,109.53732364589135
went burn burn,108.37058298819662
man roll home,107.62101877402941
closer still mile,106.937687609887
babe blood blood,106.89768216142006
roll old play,106.5441455941095
twenti cold iron,106.50645500453578
old came home,106.24396281372981
pat swear step,106.013729709296
came roll old,105.9106416430869
babi honey becaus,105.31697999443958
cold iron bound,105.157939458939
stand pat step,104.6652141636992
stand swear step,104.6652141636992
bone old man,104.29526538316071
dog old man,104.29526538316071
old man roll,104.29526538316071
man play play,103.32564808428984
still million mile,103.26223466078862
roll home old,102.64751092862454
twenti mile iron,101.75995166874732
babe eye blood,101.13854551496195
eye babe blood,101.13854551496195
higher burn burn,100.53465743492117
mile iron bound,100.41143612315054
twenti mile cold,99.50645500453577
twenti town iron,99.50645500453577
roll man play,99.38752372110598
higher burn ring,98.9564509999184
came roll man,98.7540197700834
man came home,98.29216073261479
mile cold bound,98.157939458939
mile cold iron,98.157939458939
town iron bound,98.157939458939
uh-huh next black,97.83376924585184
befor babi honey,97.8242546991998
good babi honey,97.35445532819004
fire ring fire,97.27072877413036
twenti town cold,97.25295834032423
befor honey becaus,96.76023304508445
good honey becaus,96.29043367407469
lordi lord lord,96.24464337541491
town cold bound,95.90444279472746
town cold iron,95.90444279472746
honey becaus wrong,95.84152131213669
john b. stetson,95.53455665137787
roll home man,95.49088905562104
came old man,94.96640734174608
old man came,94.96640734174608
home old play,94.88504264237396
came home old,94.25153869135139
babi honey world,94.22224248939149
befor babi becaus,94.22224248939149
good babi becaus,93.75244311838173
give old man,93.65396200896356
walk dirt road,93.35913617506962
honey becaus world,93.15822083527615
twenti mile town,92.50645500453577
man roll old,92.49771100383919
roll old man,92.49771100383919
onc befor babi,92.38100164855493
worri sittin top,92.20326570741526
onc good babi,91.91120227754517
old man home,91.340706547899
ring fire went,91.27055479819714
mile town bound,91.157939458939
mile town iron,91.157939458939
closer 'm million,91.12963045486137
babi honey gone,91.06761262632453
mean mean boogi,90.86891117939658
mean mean woogi,90.86891117939658
woogi mean mean,90.86891117939658
babi becaus world,90.62023027958318
went higher burn,90.03452695297125
honey becaus gone,90.00359097220918
countri mean mean,88.93734261007238
mean mean countri,88.93734261007238
mile town cold,88.90444279472747
befor good honey,88.79770837883491
home man play,87.72842076937043
babi becaus gone,87.46560041651624
came home man,87.09491681834785
closer 'm mile,86.80508340395974
befor good babi,86.25971782314194
mean boogi woogi,86.20326570741526
like babi honey,86.10785232544671
closer 'm still,85.44568339242126
befor good becaus,85.1956961690266
good honey world,85.1956961690266
boogi woogi mean,84.86891117939656
mean boogi woogi,84.86891117939656
honey world wrong,84.74678380708858
countri mean boogi,84.27169713809107
mean boogi countri,84.27169713809107
mean woogi countri,84.27169713809107
woogi countri mean,84.27169713809107
man came old,84.10173876656603
lord sittin top,84.08144397972704
wiggl wiggl wiggl,83.8729071295704
good onc befor,83.35445532819004
onc befor good,83.35445532819004
went higher burn,83.20950581047164
'm million mile,83.12963045486137
worri lord sittin,83.06189397107318
boogi countri mean,82.93734261007238
countri mean boogi,82.93734261007238
mean boogi countri,82.93734261007238
mean woogi countri,82.93734261007238
woogi countri mean,82.93734261007238
good onc good,82.88465595718029
good babi world,82.65770561333365
lordi lordi lordi,82.46282158492471
sittin top world,81.78147214241802
'm still million,81.77023044332287
good becaus world,81.59368395921828
honey gone wrong,81.59215394402163
