NGRAM,VALUE,
narrow work,388.9136971849293
scarlet town,374.47212275035287
work someday,295.15010629309944
roman kings,293.0820198745357
spin black,250.98297354583647
early roman,233.6945177892776
crowded room,233.00045192561424
dot moonbeam,233.00045192561424
dot pug-nosed,233.00045192561424
enchanted evening,233.00045192561424
husband hell,233.00045192561424
moonbeam pug-nosed,233.00045192561424
polka dot,233.00045192561424
polka moonbeam,233.00045192561424
polka pug-nosed,233.00045192561424
shoot husband,233.00045192561424
dream sink,232.62580428127305
dream titanic,232.62580428127305
nothin heaven,232.62580428127305
remember things,232.62580428127305
somebody need,232.62580428127305
titanic sink,232.62580428127305
melancholy mood,232.251258031304
move burn,231.12823088457705
bright john,230.7540934520735
whistle blow,211.56662730437893
clown change,209.60670378495283
roll john,207.2865695761008
burn bright,205.0598768754292
burn john,205.0598768754292
move bright,205.0598768754292
move john,205.0598768754292
narrow surely,193.8841510464092
long narrow,190.14398950177429
lean year,185.90059118143634
nothin roll,185.75135356389274
roll heaven,185.75135356389274
burn roll,184.20543618236456
early kings,184.20543618236456
move roll,184.20543618236456
round spin,175.29141853997953
people stare,174.46940305022798
folsom prison,174.42274104071407
somebody unless,174.42274104071407
duquesne whistle,173.46609150837278
duquesne blowing,168.87589203644765
pity wrong,168.86435698765018
wrong along,168.86435698765018
bright roll,163.34034167523473
duquesne blow,159.7840317383874
lucky nothin,154.5019209846127
remember today,154.5019209846127
things today,154.5019209846127
watchman lay,154.5019209846127
whistle blowing,154.47229332930422
call spin,152.92438207787745
shine burn,152.92438207787745
shine move,152.92438207787745
soon midnight,148.24214418194506
listen duquesne,148.1700020314995
magic call,148.1163849357744
surely someday,147.1404278226911
black magic,146.21095129136742
fight 'em,144.37797818161255
try change,144.3393021662906
way work,142.81976630900203
blow blowing,142.28488261070015
light burn,140.89348784636184
light move,140.89348784636184
fool want,138.08019795113879
pay blood,138.08019795113879
love magic,137.34756657300767
spin old,135.69592250607423
listen whistle,135.5282972971752
shine bright,135.5282972971752
dream dream,132.1810703369266
watchman dream,132.1810703369266
cold grow,130.47808542644404
grow cold,130.47808542644404
lot remember,130.47808542644404
lot things,130.47808542644404
black call,127.53461412205235
love black,125.29016353210605
light bright,124.83169652104466
listen blow,124.83169652104466
listen blowing,124.62338126004713
road narrow,123.73406302664527
across crowded,115.8454825656734
across room,115.8454825656734
dot dream,115.8454825656734
moonbeam dream,115.8454825656734
pug-nosed dream,115.8454825656734
love spin,114.63195325008807
spin love,114.63195325008807
surely work,112.61725011395384
work surely,112.61725011395384
light roll,111.98276574332935
full moon,109.98665537251881
meet round,105.37521264575653
fade leave,104.11157523290174
maybe nevertheless,95.55234067526551
shine light,92.71062662826188
around heaven,92.00426515896295
nothin around,92.00426515896295
sun nothin,92.00426515896295
evening may,87.59896531334921
baby round,87.50510118025181
lay dream,87.50510118025181
magic love,87.50510118025181
round love,87.50510118025181
rather nothing,86.62688605196273
fade tear,86.53413793901143
lay dream,86.53413793901143
lot today,86.53413793901143
spin call,85.27721640422357
need wrong,83.4821328362866
wrong without,83.4821328362866
old black,82.44023869465728
old magic,79.05010302361968
call love,76.33952442229871
may laugh,74.0781955781422
dream lot,73.97902817877134
dream remember,73.97902817877134
dream titanic,73.97902817877134
roll around,73.22630463862735
sun roll,73.22630463862735
way surely,71.19957292298844
road work,71.08433528278569
dead lose,68.94782405044835
leave tear,68.94782405044835
old call,68.75664061681043
love old,67.73911425637448
spin magic,67.54467087737382
long way,66.52376255638605
see stranger,64.6667832349901
scarlet bear,62.59487197569819
town bear,62.59487197569819
lucky sun,60.70838989148317
narrow way,59.45512943127388
blowing like,59.42713120695447
love love,57.239355053692634
need good,56.8516079432369
long time,56.301403249720245
long road,55.44790169718536
long surely,53.95071574791874
duquesne like,53.64097890043391
time time,52.268200055430746
mine round,51.767644656609114
'em fight,51.38068263777143
deep lot,51.38068263777143
deep remember,51.38068263777143
deep things,51.38068263777143
time need,50.55962345583022
whistle like,48.82034678514226
wrong right,46.89498486961116
night day,46.738911230017685
empty arm,46.58124594301616
old nothin,45.13527299462686
kings early,45.06263080401181
blow like,44.742423370866916
road way,44.26748214419324
way someday,44.26748214419324
good-bye love,44.21206483921997
love luck,44.21206483921997
love vain,44.21206483921997
magic spin,42.83466632242567
rain shine,42.83466632242567
good unless,42.62731437154538
call love,42.32311011312036
night call,40.87512066232133
full empty,40.819153085892935
meet mine,40.819153085892935
year may,39.59871624262454
magic love,37.02281690358075
moon empty,36.80611874491954
call day,35.76330516370964
heaven day,35.76330516370964
nothin day,35.76330516370964
old roll,35.724860607307605
sun around,35.67692098753262
sure way,35.09914547272104
back home,34.2386813140507
nevertheless maybe,33.80608962301923
full arm,33.78795825030958
lip mine,33.77889985536019
mine girl,33.77889985536019
love fade,33.637251529000544
road long,33.11024491945629
never let,31.609533041019233
see kiss,31.609533041019233
somebody good,31.609533041019233
bed head,30.58239956910774
black love,29.75644887006936
someday lot,29.67147897363054
lucky old,29.45287361155363
town scarlet,29.161993728914204
dream deep,28.750805049865452
roll day,28.227176019759977
?? time,28.069442217161114
hear whistle,27.91885585718316
let love,27.911368940595633
love spin,26.967222869568385
much long,26.749390865087328
young heart,26.655046449627125
black spin,26.576954844530558
right wrong,26.010656741209335
need way,25.842321059944787
hear blow,25.665278894101913
like early,25.446257993963254
next one,25.02057866273242
let 'em,24.980309721748426
roman early,24.980309721748426
long work,24.45318269789576
time word,24.311681924533744
prophet long,22.747282632632295
must wrong,22.515804388566174
sad moon,22.060052347222364
want love,21.62986571096686
good year,21.6049199477872
