WORD,VALUE,
wa,1597.079885912194
see,1083.5671273316639
let,647.203649221496
want,608.5254533167383
tell,537.3913023163198
feel,448.35030491611536
put,439.7497719813433
make,439.48078486808663
think,436.01832068334147
doe,428.5246983873533
went,366.36668364196663
done,305.9374527430969
give,304.26272665836916
lost,284.21682999728955
take,277.3155641957491
ask,273.23782371248956
stand,273.23782371248956
play,273.23782371248956
work,269.13832076514126
hear,268.07061616107785
sang,257.73386381818125
hang,252.67196807654165
took,242.236450586273
wait,242.236450586273
hold,242.236450586273
left,237.28572318234558
asked,229.82920861153406
try,226.74640386188415
need,211.26470790463128
keep,206.5567770084478
run,204.5132679289775
find,198.81005359983834
ha,195.79255854122258
made,195.79255854122258
guess,195.79255854122258
fall,195.79255854122258
gone,195.79255854122258
stay,184.44970534204782
call,184.3242532976858
live,180.3314285453414
seems,180.3314285453414
wan,180.3314285453414
going,175.0929802742273
came,173.23684589620316
wish,164.88316041906103
hurt,164.88316041906103
like,149.6968472477154
throw,149.45010163870512
please,149.45010163870512
love,145.33944022778047
began,142.10841499864478
bound,142.10841499864478
laid,142.10841499864478
stayed,142.10841499864478
leave,134.03530808053893
forget,134.03530808053893
ran,134.03530808053893
look,134.03530808053893
believe,134.03530808053893
shine,134.03530808053893
travel,133.1221667902328
talk,130.10671612127885
walk,122.29103767626724
treat,118.64286159117279
supposed,118.64286159117279
heard,118.64286159117279
saw,112.03250863403608
knew,109.6479396578221
fell,103.2783885042239
happening,103.2783885042239
started,103.2783885042239
trying,103.2783885042239
happen,103.2783885042239
met,103.2783885042239
seen,103.2783885042239
steal,103.2783885042239
told,99.77281296147251
carried,99.77281296147251
start,93.0093265412639
turn,93.0093265412639
speaks,93.0093265412639
cried,87.94995439626865
tried,87.94995439626865
fly,87.94995439626865
known,87.94995439626865
miss,87.94995439626865
understand,84.69503399858885
change,84.69503399858885
lay,84.69503399858885
paid,84.69503399858885
dug,84.69503399858885
dressed,84.69503399858885
wear,82.23595474336656
thought,78.53663344655354
forgot,78.53663344655354
lie,72.66972011389024
stood,72.66972011389024
waited,72.66972011389024
belong,72.66972011389024
looking,72.66972011389024
stuck,72.66972011389024
found,72.66972011389024
sit,72.66972011389024
spend,72.66972011389024
threw,69.70149384027569
jump,69.70149384027569
speak,69.70149384027569
lean,69.70149384027569
stole,69.70149384027569
pledging,69.70149384027569
hand,67.493069730125
read,67.493069730125
comin,67.493069730125
die,67.493069730125
brought,65.7135866220843
loved,57.457302152883514
watch,57.457302152883514
pick,57.457302152883514
pray,57.457302152883514
stare,57.457302152883514
buy,57.457302152883514
carry,57.457302152883514
gave,54.82396982891105
bring,54.82396982891105
begin,54.82396982891105
move,52.90223984282561
stumble,52.90223984282561
stoned,52.90223984282561
happened,42.34751699929443
lookin,42.34751699929443
meant,42.34751699929443
toil,42.34751699929443
wanted,42.34751699929443
whistle,42.34751699929443
taken,42.34751699929443
sail,42.34751699929443
neath,42.34751699929443
matter,42.34751699929443
blowed,42.34751699929443
follow,42.34751699929443
born,42.34751699929443
thinking,42.34751699929443
ache,42.34751699929443
meet,42.34751699929443
seem,42.34751699929443
living,42.34751699929443
sends,42.34751699929443
died,42.34751699929443
sat,42.34751699929443
kept,40.11689494633574
saying,40.11689494633574
hit,40.11689494633574
stepped,40.11689494633574
playing,40.11689494633574
cry,40.11689494633574
refuse,40.11689494633574
prove,40.11689494633574
realize,40.11689494633574
walking,40.11689494633574
drum,27.411984914455527
straightened,27.411984914455527
worried,27.411984914455527
drink,27.411984914455527
spoke,27.411984914455527
breathe,27.411984914455527
expect,27.411984914455527
part,27.411984914455527
riding,27.411984914455527
decided,27.411984914455527
leap,27.411984914455527
picked,27.411984914455527
flip,27.411984914455527
believed,27.411984914455527
needed,27.411984914455527
recall,27.411984914455527
kick,27.411984914455527
boast,27.411984914455527
touch,27.411984914455527
argue,27.411984914455527
making,27.411984914455527
build,27.411984914455527
lit,27.411984914455527
whisper,27.411984914455527
wishing,27.411984914455527
pointed,27.411984914455527
ring,27.411984914455527
gather,27.411984914455527
sing,27.411984914455527
serve,27.411984914455527
scorn,27.411984914455527
moan,27.411984914455527
hate,27.411984914455527
win,27.411984914455527
sleeping,27.411984914455527
fit,27.411984914455527
quit,27.411984914455527
bless,27.411984914455527
ride,27.411984914455527
satisfied,27.411984914455527
pull,27.411984914455527
deny,27.411984914455527
wake,27.411984914455527
fade,27.411984914455527
pay,27.411984914455527
chasing,27.411984914455527
dance,27.411984914455527
flowed,27.411984914455527
whispered,27.411984914455527
salute,27.411984914455527
sell,27.411984914455527
write,27.411984914455527
mention,27.411984914455527
reshape,27.411984914455527
holding,27.411984914455527
brag,27.411984914455527
watched,27.411984914455527
