WORD,VALUE,
000,43.584110743188404
$,23.808380561182304
1,3,16.554921990368385
2013,16.00099819263889
1,15.72549585912671
70,13.183570763254664
2009,12.639657577627524
19,12.625956912915232
22,12.453639986660473
200,11.39608576035085
110,10.064365428554051
450,9.542455969616789
30,9.121091131615003
0,6,8.582384376325608
3,8.46560430655553
65,8.365718077120956
48,8.010756872557275
3,6,7.723434896115757
599,6.629502829082293
44,6.040058837412349
20,5.988217056079499
15.32,5.557917830848946
780,5.557917830848946
45,5.36150848490645
500,5.231120982392017
72,5.094721653929323
tausend,4.981357722039294
99,4.981357722039294
26,4.981357722039294
2014,4.885395423719494
2,8,4.5143062350328
122,4.5143062350328
„,4.4005882970904935
drei,4.372645830512184
``,4.298113019073085
vier,4.2154064075134805
2,4.13456700906174
80,4.041685850930836
eins,3.904179748600331
360,3.5067336182103253
0,2,3.5067336182103253
1,9,3.5067336182103253
2,7,3.5067336182103253
41,3.345644593531892
140,3.345644593531892
74,3.311608714181406
2011,3.1173110222445946
sechs,3.0817539025331975
300,2.887691704916234
31,2.7711937677270084
34,2.7705255229086285
2014/2015,2.5473608269646615
107,2.5473608269646615
14.24,2.5473608269646615
98,2.5473608269646615
1,4,2.5473608269646615
14.18,2.5473608269646615
2,2,2.5473608269646615
9,5,2.5473608269646615
79,2.5473608269646615
38,2.490678861019647
130,2.490678861019647
50,2.4225172583603154
1,5,2.3478940566026933
`,2.1949194016212177
sieben,2.1432390030028294
35,2.1181197153688025
23,1.8714930015374813
25,1.817913931643961
‚,1.775978308605449
1990,1.7337613892687598
173,1.7337613892687598
17,1.698060767015198
14,1.6672293740035435
15.57,1.655804357090703
87,1.655804357090703
115,1.655804357090703
17.33,1.655804357090703
124,1.655804357090703
114,1.655804357090703
22.10,1.655804357090703
2006/2007,1.655804357090703
56,1.655804357090703
304,1.655804357090703
76,1.655804357090703
14.58,1.655804357090703
13.29,1.655804357090703
600,1.6548953457949303
60,1.6548953457949303
52,1.5311611706872998
2010,1.4970480418287266
2007,1.3335591998480592
?!,1.3207826458498602
iii,1.2908660318812006
29,1.2359156778664024
700,1.157144805275566
120,1.1406293521401416
1945,1.061082722088357
160,1.061082722088357
88,1.061082722088357
0,5,1.061082722088357
1992,1.0590598576844013
2,4,1.0088404037129406
16,0.9771635416848827
11,0.9771635416848827
53,0.9023527664659694
205,0.8668806946343799
14.30,0.8668806946343799
19.45,0.8668806946343799
67,0.8668806946343799
4,1,0.8668806946343799
78,0.8668806946343799
14.20,0.8668806946343799
17.22,0.8668806946343799
13.39,0.8668806946343799
16.23,0.8668806946343799
20.26,0.8668806946343799
14.13,0.8668806946343799
220,0.8668806946343799
66,0.8668806946343799
20.05,0.8668806946343799
13.40,0.8668806946343799
13.11,0.8668806946343799
17.00,0.8668806946343799
22.08,0.8668806946343799
10.32,0.8668806946343799
13.56,0.8668806946343799
16.17,0.8668806946343799
21.20,0.8668806946343799
21.43,0.8668806946343799
55,0.8274476728974651
15,0.816845538867252
85,0.7566303027847043
0,1,0.7566303027847043
4,0.7191834192770639
40,0.7093700211886738
24,0.7053199237650247
9,0.5817454605833543
42,0.5593203562931826
36,0.5593203562931826
7,0.5162584775258008
13.33,0.5044202018564703
1993,0.5044202018564703
19.14,0.5044202018564703
184,0.5044202018564703
acht,0.4817442491493775
14.43,0.33460678067588656
84,0.33460678067588656
zig,0.33460678067588656
90,0.2930323127833283
zwei,0.2897923256308079
050,0.25221010092823515
12.08,0.25221010092823515
12.32,0.25221010092823515
14.36,0.25221010092823515
771,0.25221010092823515
469,0.25221010092823515
20.46,0.25221010092823515
1987,0.25221010092823515
14.38,0.25221010092823515
16.48,0.25221010092823515
19.26,0.25221010092823515
11.10,0.25221010092823515
13.38,0.25221010092823515
15.03,0.25221010092823515
16.29,0.25221010092823515
950,0.25221010092823515
11.19,0.25221010092823515
12.19,0.25221010092823515
12.51,0.25221010092823515
14.23,0.25221010092823515
15.00,0.25221010092823515
20.29,0.25221010092823515
17.59,0.25221010092823515
21.46,0.25221010092823515
101,0.25221010092823515
10.15,0.25221010092823515
13.44,0.25221010092823515
14.41,0.25221010092823515
10.53,0.25221010092823515
1970,0.25221010092823515
17.29,0.25221010092823515
19.19,0.25221010092823515
20.03,0.25221010092823515
10.13,0.25221010092823515
13.00,0.25221010092823515
14.19,0.25221010092823515
89,0.25221010092823515
315,0.25221010092823515
13.52,0.25221010092823515
17.39,0.25221010092823515
18.56,0.25221010092823515
49,0.25221010092823515
16.49,0.25221010092823515
17.32,0.25221010092823515
16.12,0.25221010092823515
16.57,0.25221010092823515
19.44,0.25221010092823515
15.23,0.25221010092823515
15.55,0.25221010092823515
1920,0.25221010092823515
18.45,0.25221010092823515
19.59,0.25221010092823515
13.58,0.25221010092823515
102,0.25221010092823515
12.16,0.25221010092823515
15.04,0.25221010092823515
12.01,0.25221010092823515
11.48,0.25221010092823515
0,23,0.25221010092823515
20.35,0.25221010092823515
19.30,0.25221010092823515
1,75,0.25221010092823515
2,65,0.25221010092823515
16.52,0.25221010092823515
6,7,0.25221010092823515
1984,0.25221010092823515
17.43,0.25221010092823515
5,4,0.25221010092823515
146,0.25221010092823515
170,0.23641362082784712
1998,0.23641362082784712
37,0.23510664125500602
28,0.20692784619658955
75,0.19391515352778432
2,5,0.19391515352778432
2012,0.1678263968075564
6,0.13769975619462205
4,8,0.11820681041392356
62,0.11820681041392356
3,4,0.11820681041392356
15.21,0.11820681041392356
650,0.11820681041392356
57,0.11820681041392356
104,0.11820681041392356
440,0.11820681041392356
20.39,0.11820681041392356
1975,0.11820681041392356
fünf,0.08210036272273058
```,0.06463838450926074
10,0.050191707127904994
32,0.037071841373420567
58,0.037071841373420567
750,0.037071841373420567
2001,0.037071841373420567
5,0.0363613075231104
73,0.021205343448128966
150,0.017969519637850095
1999,0.011609383255086314
2030,0.005766050138830914
43,0.005766050138830914
eineinhalb,0.0027333074030577165
350,0.001258824102176398
100,0.0008207867759739695
1,2,0.0003004725261490787
