NGRAM,VALUE,
Damen und Herren,6523.07628267054
 Herr Präsident,5851.712284691507
 Das ist,5433.375355041293
Meine Damen Herren,4342.073546580064
Damen Herren ,4094.8735306114945
— Danke ,3927.8324979220147
Meine Damen und,3660.987266627286
 Frau Präsidentin,3434.862027754295
 Sehr geehrte,3333.8846170645693
Kolleginnen und Kollegen,3218.360963481825
 Damen Herren,3179.3717445194916
Herr Präsident ,3136.565011666393
Meine und Herren,3127.025175151684
 Meine Damen,2968.3952127819966
 Herr Minister,2781.683449588202
 Herr ,2732.6842395446047
Herr Minister ,2577.8338768079984
 Wir haben,2541.411316793236
 Meine Herren,2404.9486230882
Danke schön ,2389.698056104063
 Damen und,2330.4977712320924
und Herren ,2030.8230835844424
 dass die,2026.1811699051793
Danke  Herr,1979.7386901495408
Damen und ,1954.5408197589536
Meine Herren ,1936.6352304563752
Sehr geehrter Herr,1933.469653180589
 dass wir,1902.6612919192053
Meine Damen ,1899.5840967153406
 Sehr geehrter,1874.905322293187
Frau Präsidentin ,1842.231431417988
 das ist,1825.4652122066489
 — Danke,1817.5840222296722
 dass es,1785.1735586146237
Sehr geehrte und,1760.4143362486943
 Es ist,1754.8947267426358
 Kolleginnen Kollegen,1749.2383907730139
geehrte Damen Herren,1712.0192455818785
Sehr geehrte Herren,1688.0075035538468
Nationalrat wolle beschließen,1677.0558882376574
 Frau Ministerin,1614.4411268375047
Sehr geehrte Damen,1613.6041276857213
wolle beschließen ,1588.3368335462255
 gibt es,1558.741106288105
Der wolle beschließen,1538.606461061258
 Sie haben,1529.750587673421
Der Nationalrat wolle,1509.5634488184928
 und Herren,1505.2680670758555
 Präsident ,1502.2405199926293
Nationalrat wolle ,1499.415602636505
Sehr Damen Herren,1492.6002595283016
 Ich möchte,1491.8665780670558
— Danke schön,1477.235810365685
 Es gibt,1464.7341945979492
in Österreich ,1463.479506887165
 Ich habe,1443.7236956033487
Der Nationalrat beschließen,1428.4927109615335
Nationalrat beschließen ,1413.4502892701923
Frau Ministerin ,1392.8765895671652
 geehrter Herr,1384.5893013856328
 wir uns,1381.1506609112182
— schön ,1365.7724345321744
 Millionen ,1351.9862551076606
Kolleginnen Kollegen ,1322.6855684150537
Vielen Dank ,1320.0127597847397
 geehrte Damen,1302.6137304558665
Danke  Präsident,1295.9570755008342
meine Damen Herren,1293.3515371483843
Es geht um,1271.1085042528139
Herr Meine Damen,1263.2559564741725
 Meine und,1260.743328856948
 Herr Bundesminister,1257.4831796272974
 Das heißt,1241.2598318329926
Herr Präsident Herr,1239.7233008353387
Sehr geehrter ,1218.174676930357
geehrte und Herren,1213.1434964465113
wolle beschließen Die,1212.428580151207
geehrte Damen und,1212.2002338462848
 Danke ,1198.657155508005
 Sie sich,1184.1918929790506
 zum Beispiel,1175.9183802842056
 Kolleginnen und,1170.7995618849798
in den Jahren,1162.8230312726823
 geht um,1137.3475142494265
 Ich glaube,1135.448818203912
 Herr Kollege,1133.3559656519512
Das ist ,1131.024203168166
 Sehr Damen,1127.2913373698161
Herr Bundesminister ,1122.4378683564953
 Sehr Herr,1112.25842223342
 Milliarden ,1111.13858406028
 Es geht,1096.2673945734218
 Frau ,1095.4834680220629
 dass das,1092.2439052102006
Das heißt ,1091.2541779853457
Herr Präsident Meine,1082.668940595055
im Jahr ,1082.4549124876653
in den letzten,1068.8230363583577
 Danke schön,1068.1121468153426
Ich glaube ,1062.5707058051742
Sehr und Herren,1037.8717163570382
Kolleginnen Kollegen betreffend,1036.8838905066639
geht es um,1036.8180990674477
Sehr Damen und,1036.6250207519706
Danke Herr Präsident,1027.674623113135
zu tun ,1023.363387653345
ist  dass,1016.6207280906556
meine Damen und,1013.8198432500836
Danke  Frau,1013.2853565584418
nach wie vor,1007.2322638627147
 wenn man,1003.1465843401664
Bürgerinnen und Bürger,1002.755535569629
Das ist ein,989.239333190021
 vor allem,984.4179224665711
 Ich finde,978.6958239948252
Sehr geehrte Frau,976.1193284185782
Sehr geehrter Präsident,965.575493270899
Danke  Sehr,962.0363523920765
 ist ein,960.3650102028903
 aber auch,954.4576558913792
 dass man,950.9726045219378
Herr Präsident Sehr,947.0963563309831
wolle  Die,946.787327640149
Hohes Haus ,943.0269017867438
im Zusammenhang mit,935.9371037038054
geehrter Herr ,932.6394304497807
 glaube ich,928.0016141029686
 in Österreich,925.9661037513551
beschließen  Bundesregierung,919.0238603325666
 meine Damen,910.7546514630671
Herr Kollege ,901.6854842680165
nicht mehr ,899.6969042704826
Werte Kolleginnen Kollegen,896.8670109199074
ein bisschen ,895.4152350073665
Meine und ,891.3053588000994
meine und Herren,890.0400419822877
Entschließungsantrag der Abgeordneten,882.717909033863
 muss man,876.4588959131704
beschließen  Die,872.5462957387372
Präsident Meine Damen,862.6830157661473
den letzten Jahren,860.1846058115412
beschließen Die Bundesregierung,859.9603224367007
Präsident  Herr,859.7304235184015
folgenden Antrag Entschließungsantrag,856.2277225994413
glaube ich ,850.0860648014148
 Hohes Haus,839.4315572522388
auf der Seite,832.8130358713416
 geht es,832.6478088808229
 Ich bin,831.5733468596909
geehrter Herr Präsident,830.6769516265321
Das ist eine,826.358692436916
Herr Sehr geehrte,823.8671194018716
 man sich,821.7710114377078
das  was,815.6839735226134
der Europäischen Union,814.5558442380708
aus meiner Sicht,813.6203292528202
 Die Bundesregierung,809.5729457192728
 Präsidentin ,808.3066697151535
 in diesem,806.5525328309525
 haben wir,779.6736766302943
Herr  Meine,779.0870185470966
 Da es,778.2606031327377
in letzten Jahren,777.4239619967401
 Ja ,776.9780741271403
