WORD,VALUE,
trouble,77.75621293891201
bully,53.46774131378166
disease,46.55452327702574
shot,44.656589098191986
neighborhood,42.0864446849111
hell,40.45585904172026
shore,36.109134650268786
car,27.950868280133676
satan,26.066153254304073
rock,21.312052368400735
missouri,19.38347559753025
desert,19.347504251003315
killer,19.347504251003315
beat,19.347504251003315
pearl,16.242833866479387
nature,16.242833866479387
altar,16.092162449345608
grace,13.202175863366335
creation,12.849049126737775
dump,12.849049126737775
martin,12.849049126737775
luther,12.849049126737775
vow,12.0884409674544
union,11.108030419844573
idea,10.456589801772203
outlaw,10.24575666482377
greed,10.24575666482377
curl,9.673752125501657
step,9.295706960563999
honor,8.402266366373594
'til,8.402266366373594
tune,8.138576746432587
sally,7.405353613229716
cross,6.987717070033419
risin,6.987717070033419
ruby,6.601087931683168
pool,6.601087931683168
cent,6.601087931683168
movie,5.8485574388448
debt,4.735399690425005
stead,4.735399690425005
mistake,4.735399690425005
grain,4.735399690425005
temptation,4.735399690425005
oklahoma,4.735399690425005
border,4.735399690425005
foundation,4.735399690425005
destruction,3.702676806614858
government,3.702676806614858
alibi,3.702676806614858
ghetto,3.702676806614858
trap,3.702676806614858
idol,3.702676806614858
confession,3.702676806614858
reflection,3.702676806614858
outskirt,3.702676806614858
crumb,3.702676806614858
womb,3.702676806614858
tub,3.702676806614858
vanity,3.702676806614858
score,3.702676806614858
